HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
12.32400036,5.559000015,8.421999931,3.233999968,4.203000069,1.980000019,29.54599953
12.25699997,6.362999916,7.782000065,3.197999954,4.020999908,1.980000019,30.38999939
11.72099972,5.625999928,7.532999992,3.233999968,3.686000109,1.888000011,31.58600044
10.44900036,5.960999966,7.320000172,3.233999968,3.471999884,1.888000011,30.60099983
10.38199997,5.894000053,6.857999802,2.630000114,3.563999891,1.949000001,29.47500038
10.7840004,6.027999878,7,3.447000027,3.381000042,2.00999999,27.85700035
10.71700001,5.894000053,6.894000053,3.552999973,3.289999962,1.949000001,29.12400055
10.64999962,5.960999966,6.610000134,3.233999968,3.563999891,2.071000099,29.61599922
10.04699993,5.425000191,6.751999855,3.019999981,3.319999933,1.949000001,29.26399994
10.58300018,6.09499979,6.787000179,2.984999895,3.229000092,1.980000019,28.77199936
10.04699993,5.290999889,6.71600008,2.842999935,3.259000063,2.315000057,30.03800011
10.64999962,5.559000015,6.681000233,3.197999954,3.349999905,2.071000099,30.31999969
10.51599979,6.027999878,7.106999874,3.375999928,3.137000084,1.91900003,30.95299911
10.64999962,5.960999966,6.787000179,3.588999987,3.259000063,2.071000099,30.74200058
10.64999962,6.09499979,7.143000126,2.914000034,3.259000063,1.980000019,31.02300072
9.845999718,5.492000103,6.644999981,3.127000093,3.319999933,2.071000099,31.16399956
10.71700001,6.09499979,6.787000179,3.019999981,3.167999983,2.00999999,31.72599983
10.04699993,5.223999977,6.573999882,2.842999935,3.381000042,2.101999998,31.375
10.04699993,5.223999977,6.71600008,2.700999975,3.686000109,2.040999889,31.79700089
9.979999542,5.022999763,6.610000134,2.736000061,3.319999933,1.980000019,32.57099915
9.979999542,5.022999763,6.502999783,2.559000015,3.441999912,2.040999889,33.13299942
10.51599979,5.090000153,6.751999855,2.451999903,3.71600008,2.131999969,33.20399857
10.85099983,5.492000103,6.928999901,2.842999935,3.654999971,2.101999998,32.7820015
10.7840004,5.022999763,7.071000099,2.594000101,3.654999971,2.00999999,31.02300072
11.31999969,5.090000153,7.355999947,2.451999903,3.868000031,2.040999889,28.9829998
11.92199993,5.157000065,7.81799984,2.381000042,4.051000118,2.28399992,28.77199936
11.78800011,4.889999866,7.747000217,2.345000029,4.081999779,2.00999999,28.49099922
11.52099991,4.956999779,7.390999794,2.664999962,4.111999989,2.040999889,28.27899933
11.38700008,4.956999779,7.355999947,2.451999903,4.295000076,2.193000078,28.9829998
9.645000458,3.951999903,7.143000126,2.309999943,2.650000095,1.279000044,29.61599922
9.376999855,3.951999903,6.751999855,2.273999929,2.467000008,1.279000044,30.03800011
9.376999855,3.750999928,6.965000153,2.239000082,2.405999899,1.187999964,31.58600044
9.376999855,3.88499999,6.894000053,2.239000082,2.467000008,1.187999964,31.72599983
9.645000458,3.88499999,7.071000099,2.239000082,2.528000116,1.248999953,31.44499969
9.845999718,3.951999903,7.143000126,2.273999929,2.650000095,1.309999943,30.60099983
9.779000282,4.487999916,7,2.273999929,2.710999966,1.371000051,29.89699936
10.11400032,4.085999966,7.143000126,2.239000082,2.954999924,1.462000012,25.18400002
10.51599979,4.554999828,7.106999874,2.273999929,3.77699995,1.76699996,26.45000076
10.58300018,4.68900013,6.857999802,2.273999929,3.868000031,1.91900003,27.9279995
10.51599979,4.822999954,6.928999901,2.381000042,3.594000101,1.980000019,29.47500038
10.38199997,4.822999954,6.894000053,2.309999943,3.503000021,2.00999999,30.53100014
10.7840004,5.357999802,7.177999973,2.345000029,3.471999884,1.980000019,29.54599953
10.31499958,4.487999916,6.822999954,2.025000095,3.411000013,1.980000019,30.17900085
10.11400032,4.554999828,6.681000233,2.096999884,3.381000042,2.071000099,29.26399994
9.645000458,4.889999866,6.610000134,1.91900003,3.259000063,1.91900003,27.64599991
10.71700001,4.622000217,7.284999847,2.167999983,3.503000021,1.91900003,23.84799957
11.72099972,5.425000191,7.81799984,2.630000114,3.229000092,1.91900003,22.22999954
11.78800011,6.027999878,8.102000237,2.984999895,3.259000063,2.040999889,23.98800087
12.72599983,6.497000217,9.345999718,3.482000113,3.167999983,1.980000019,25.4659996
12.52499962,5.960999966,9.204000473,3.411000013,3.137000084,1.980000019,26.37999916
12.45800018,6.229000092,8.883999825,3.339999914,3.075999975,1.91900003,25.88800049
11.11900043,5.827000141,8.670999527,3.482000113,3.015000105,1.949000001,26.30999947
11.98900032,5.625999928,8.777000427,2.948999882,3.197999954,1.980000019,25.95800018
10.51599979,5.425000191,7.214000225,2.842999935,3.015000105,1.91900003,26.30999947
12.52499962,5.827000141,8.635000229,3.802000046,3.289999962,2.00999999,27.36499977
11.45400047,6.027999878,8.137999535,3.092000008,3.075999975,2.00999999,27.71699905
12.52499962,6.296000004,8.954999924,3.163000107,3.137000084,2.00999999,25.95800018
9.31000042,5.223999977,6.395999908,2.167999983,3.015000105,1.888000011,25.04400063
10.24800014,5.357999802,7.214000225,2.772000074,2.984999895,2.040999889,24.97299957
11.38700008,5.559000015,8.56400013,3.019999981,3.075999975,2.071000099,25.74699974
12.32400036,6.296000004,8.812999725,3.375999928,2.984999895,1.91900003,26.02799988
9.779000282,5.223999977,6.183000088,2.381000042,2.924000025,1.91900003,26.66200066
10.24800014,4.756000042,8.670999527,2.381000042,2.832999945,1.888000011,26.73200035
12.25699997,6.09499979,8.954999924,3.838000059,2.832999945,1.85800004,27.9279995
10.71700001,5.425000191,8.065999985,2.878000021,2.832999945,1.85800004,28.91300011
10.31499958,4.956999779,7.143000126,2.451999903,2.862999916,1.91900003,29.19400024
10.44900036,4.554999828,6.894000053,2.381000042,2.954999924,1.949000001,30.24900055
11.78800011,5.69299984,8.847999573,3.055999994,3.046000004,1.949000001,30.67099953
11.31999969,5.625999928,7.676000118,2.630000114,3.046000004,1.888000011,30.45999908
10.31499958,5.357999802,7.320000172,2.630000114,3.046000004,2.253999949,30.31999969
9.243000031,4.956999779,6.076000214,2.273999929,3.137000084,2.071000099,30.53100014
10.7840004,5.425000191,7.461999893,2.239000082,3.319999933,2.131999969,31.72599983
10.85099983,4.68900013,6.822999954,1.883000016,3.319999933,2.040999889,31.375
12.12300014,5.090000153,8.137999535,2.273999929,3.319999933,1.949000001,31.65600014
11.18599987,4.287000179,7.071000099,1.77699995,3.563999891,1.91900003,31.58600044
12.32400036,5.69299984,8.670999527,2.878000021,3.77699995,1.980000019,32.21900177
13.32900047,5.425000191,8.883999825,2.736000061,4.081999779,1.949000001,32.7820015
12.6590004,5.625999928,8.812999725,2.842999935,3.928999901,1.949000001,32.21900177
11.72099972,4.956999779,7.747000217,2.415999889,3.838000059,1.980000019,32.71099854
11.45400047,5.760000229,7.923999786,2.948999882,3.806999922,1.949000001,32.71099854
11.45400047,5.223999977,7.853000164,2.772000074,3.654999971,2.00999999,31.72599983
12.85999966,5.69299984,8.741999626,2.948999882,3.563999891,1.91900003,31.51499939
11.52099991,5.894000053,7.320000172,3.163000107,3.625,2.040999889,30.45999908
11.5880003,5.827000141,7.568999767,3.197999954,3.563999891,2.315000057,31.30400085
11.05200005,5.960999966,7.461999893,3.127000093,3.563999891,2.101999998,30.31999969
11.5880003,5.625999928,7.710999966,3.019999981,3.532999992,2.071000099,29.33499908
11.65499973,5.960999966,7.532999992,3.305000067,3.503000021,2.131999969,29.68600082
10.91800022,4.889999866,7.532999992,2.948999882,3.471999884,2.040999889,29.68600082
10.98499966,6.027999878,7.532999992,2.700999975,3.411000013,2.040999889,30.45999908
11.65499973,5.625999928,7.532999992,2.451999903,3.441999912,1.949000001,32.64099884
11.11900043,6.027999878,7.81799984,2.772000074,3.563999891,2.101999998,33.13299942
11.31999969,5.69299984,7.888999939,2.451999903,3.654999971,2.071000099,33.41500092
12.79300022,5.960999966,8.56400013,3.447000027,3.838000059,2.163000107,32.92200089
12.18999958,5.625999928,8.38599968,2.914000034,3.898999929,1.949000001,32.7820015
14.13300037,6.027999878,9.131999969,3.163000107,4.203000069,2.071000099,32.71099854
13.19499969,6.631000042,9.131999969,3.482000113,4.507999897,2.223999977,32.5
13.39599991,6.429999828,8.741999626,3.482000113,4.598999977,2.253999949,31.09300041
12.72599983,6.229000092,8.137999535,2.772000074,4.203000069,2.163000107,29.89699936
11.85499954,6.09499979,7.676000118,3.019999981,3.898999929,2.071000099,28.27899933
10.91800022,5.090000153,7.249000072,2.203000069,3.746000051,2.071000099,26.09900093
11.25300026,5.425000191,7.676000118,2.736000061,3.594000101,2.00999999,25.67700005
11.05200005,5.090000153,7.071000099,2.203000069,3.441999912,1.980000019,26.16900063
10.85099983,5.357999802,7.143000126,3.019999981,3.441999912,2.040999889,25.6060009
10.71700001,5.357999802,6.644999981,2.096999884,3.411000013,2.00999999,26.66200066
9.913000107,4.554999828,6.681000233,2.309999943,3.319999933,1.91900003,27.15399933
10.04699993,4.622000217,6.71600008,2.061000109,3.229000092,1.91900003,27.29500008
10.91800022,4.889999866,6.787000179,2.415999889,3.411000013,2.00999999,24.97299957
10.04699993,5.357999802,6.822999954,2.415999889,3.411000013,2.040999889,27.29500008
10.18099976,5.357999802,7.320000172,2.486999989,3.319999933,2.071000099,28.77199936
10.7840004,4.822999954,7.355999947,2.559000015,3.167999983,1.949000001,28.42000008
10.04699993,5.290999889,6.928999901,2.203000069,3.167999983,1.91900003,29.47500038
10.7840004,5.357999802,7.320000172,2.630000114,3.259000063,1.980000019,31.09300041
10.85099983,5.223999977,7.249000072,2.415999889,3.319999933,1.949000001,30.60099983
10.24800014,5.022999763,6.894000053,2.167999983,3.319999933,1.980000019,31.16399956
10.44900036,5.425000191,7,2.700999975,3.411000013,2.163000107,31.30400085
10.31499958,5.492000103,7.106999874,2.878000021,3.289999962,2.131999969,31.72599983
10.04699993,5.022999763,6.894000053,2.736000061,3.167999983,2.253999949,32.00799942
10.64999962,5.894000053,7.177999973,2.878000021,3.289999962,2.071000099,31.72599983
11.11900043,5.492000103,7.427000046,2.914000034,3.594000101,2.101999998,31.86700058
11.45400047,5.559000015,7.568999767,2.806999922,4.051000118,2.101999998,32.85200119
11.92199993,5.425000191,7.923999786,2.878000021,4.386000156,2.101999998,33.13299942
11.92199993,5.357999802,7.81799984,2.948999882,4.081999779,2.040999889,33.06299973
12.12300014,5.157000065,8.137999535,2.559000015,3.960000038,2.193000078,31.86700058
11.65499973,5.223999977,7.81799984,2.664999962,3.960000038,2.101999998,32.21900177
11.45400047,4.956999779,7.461999893,2.345000029,3.99000001,2.040999889,31.51499939
10.91800022,5.022999763,7.106999874,2.486999989,3.928999901,2.071000099,31.79700089
10.71700001,4.956999779,6.965000153,2.736000061,3.746000051,2.00999999,31.93799973
10.7840004,4.956999779,7,2.415999889,3.77699995,2.040999889,32.36000061
10.85099983,4.68900013,7.071000099,2.345000029,3.806999922,1.949000001,31.02300072
10.91800022,4.756000042,7.071000099,2.273999929,3.838000059,1.949000001,31.375
10.85099983,4.68900013,7,2.239000082,3.868000031,1.949000001,31.375
11.11900043,4.822999954,7.106999874,2.239000082,4.020999908,2.00999999,31.375
11.18599987,4.622000217,7.284999847,2.203000069,3.898999929,1.888000011,31.44499969
11.25300026,4.756000042,7.284999847,2.167999983,3.928999901,1.980000019,31.23399925
10.98499966,4.68900013,7.106999874,2.203000069,3.898999929,1.980000019,30.88199997
10.98499966,4.68900013,6.965000153,2.239000082,3.746000051,2.071000099,31.65600014
10.64999962,4.68900013,6.894000053,2.167999983,3.806999922,2.00999999,31.72599983
10.31499958,4.152999878,6.751999855,1.63499999,3.563999891,2.040999889,30.88199997
10.18099976,4.421000004,6.928999901,1.84800005,3.806999922,1.888000011,30.31999969
10.64999962,5.223999977,6.965000153,2.273999929,3.471999884,2.131999969,30.53100014
9.979999542,4.354000092,6.644999981,1.91900003,3.563999891,1.980000019,30.95299911
11.92199993,5.625999928,8.31499958,3.092000008,3.441999912,1.949000001,31.44499969
10.7840004,4.756000042,7.568999767,2.451999903,3.381000042,1.91900003,31.16399956
11.18599987,5.827000141,7.676000118,2.736000061,3.289999962,1.980000019,30.74200058
11.85499954,5.760000229,7.81799984,2.700999975,3.259000063,1.949000001,30.45999908
10.91800022,5.625999928,7.747000217,3.019999981,3.229000092,1.949000001,30.45999908
11.31999969,5.69299984,7.888999939,3.163000107,3.349999905,2.040999889,29.75699997
11.11900043,6.027999878,8.421999931,3.482000113,3.075999975,1.949000001,29.12400055
10.38199997,5.090000153,6.467000008,2.842999935,3.015000105,1.827999949,28.91300011
11.11900043,5.223999977,8.173000336,3.092000008,2.954999924,1.888000011,29.19400024
11.85499954,5.827000141,8.741999626,3.127000093,2.924000025,1.91900003,28.91300011
10.18099976,5.357999802,6.71600008,2.131999969,2.924000025,1.85800004,29.96800041
10.71700001,5.425000191,7.498000145,2.309999943,2.832999945,1.91900003,30.38999939
9.845999718,5.157000065,6.218999863,2.594000101,2.862999916,1.91900003,30.67099953
9.51099968,5.425000191,6.71600008,2.594000101,2.984999895,1.980000019,30.74200058
10.44900036,5.625999928,7.676000118,2.594000101,2.924000025,1.949000001,31.23399925
10.85099983,5.357999802,7.81799984,2.878000021,2.832999945,1.85800004,31.51499939
10.11400032,5.357999802,7.071000099,2.594000101,2.832999945,1.827999949,30.38999939
11.38700008,6.162000179,7.994999886,3.375999928,3.075999975,2.223999977,30.31999969
10.38199997,4.68900013,6.538000107,2.167999983,3.259000063,1.91900003,30.95299911
9.779000282,5.157000065,5.96999979,2.345000029,3.167999983,2.131999969,31.23399925
9.711999893,4.487999916,6.467000008,2.096999884,3.197999954,2.00999999,30.60099983
10.71700001,5.157000065,7.320000172,2.309999943,3.349999905,1.980000019,31.375
9.645000458,4.889999866,6.71600008,2.239000082,2.924000025,1.980000019,32.00799942
9.376999855,4.487999916,6.254000187,2.273999929,3.015000105,2.040999889,30.53100014
9.109000206,4.622000217,5.862999916,2.167999983,3.349999905,2.101999998,30.31999969
10.71700001,5.425000191,7.106999874,2.664999962,3.259000063,2.163000107,30.81200027
10.7840004,4.889999866,7.710999966,2.239000082,3.259000063,2.040999889,30.67099953
11.38700008,5.559000015,7.853000164,2.842999935,3.259000063,2.345000029,30.10899925
11.92199993,5.559000015,8.208999634,2.878000021,3.563999891,2.071000099,30.45999908
12.12300014,5.022999763,8.279999733,2.167999983,3.686000109,2.040999889,29.89699936
11.18599987,4.822999954,7.214000225,2.061000109,3.868000031,1.980000019,30.31999969
11.85499954,4.487999916,8.208999634,2.096999884,3.868000031,1.85800004,30.31999969
11.78800011,4.487999916,7.960000038,2.273999929,3.71600008,1.888000011,30.31999969
11.5880003,5.357999802,7.320000172,2.594000101,3.71600008,1.888000011,29.75699997
11.92199993,4.822999954,7.994999886,2.736000061,3.532999992,1.85800004,29.82699966
12.52499962,6.162000179,9.131999969,3.625,3.532999992,1.888000011,29.61599922
12.59200001,5.894000053,9.23900032,2.914000034,3.503000021,1.980000019,29.61599922
12.45800018,6.09499979,9.274999619,3.339999914,3.503000021,1.91900003,29.82699966
13.59700012,6.631000042,9.737000465,3.696000099,3.471999884,1.949000001,30.31999969
12.72599983,6.362999916,9.345999718,3.375999928,3.71600008,1.980000019,30.53100014
11.5880003,5.022999763,7.853000164,2.523000002,3.594000101,1.949000001,30.95299911
11.38700008,4.889999866,7.960000038,2.842999935,3.471999884,1.980000019,30.88199997
11.45400047,5.492000103,7.427000046,2.948999882,3.471999884,1.85800004,31.79700089
11.11900043,4.756000042,7.177999973,2.131999969,3.349999905,1.980000019,32.99300003
10.85099983,4.822999954,7.532999992,2.096999884,3.471999884,1.980000019,32.57099915
10.98499966,5.357999802,7.960000038,3.197999954,3.471999884,1.888000011,32.14899826
11.25300026,5.625999928,8.244000435,2.984999895,3.746000051,1.888000011,31.65600014
11.78800011,4.889999866,8.031000137,2.451999903,3.563999891,1.85800004,30.24900055
11.98900032,4.956999779,8.706000328,2.486999989,3.77699995,1.888000011,29.89699936
13.73099995,5.827000141,8.812999725,2.630000114,3.99000001,1.827999949,28.77199936
13.59700012,5.090000153,8.847999573,2.559000015,4.172999859,1.76699996,29.33499908
13.12800026,4.956999779,8.670999527,2.772000074,3.99000001,1.91900003,30.24900055
11.5880003,5.559000015,8.493000031,3.163000107,3.77699995,1.827999949,31.30400085
11.85499954,5.559000015,7.676000118,3.163000107,3.441999912,1.76699996,31.30400085
10.24800014,4.956999779,7.106999874,2.559000015,3.137000084,1.674999952,30.24900055
10.58300018,4.756000042,7,2.061000109,2.954999924,1.644999981,30.67099953
10.38199997,5.492000103,7.81799984,2.878000021,2.894000053,1.674999952,30.67099953
10.51599979,5.357999802,7.782000065,2.772000074,3.046000004,1.735999942,30.95299911
11.11900043,4.756000042,8.031000137,2.523000002,3.137000084,1.70599997,31.02300072
10.31499958,5.290999889,7.498000145,2.345000029,3.046000004,1.70599997,31.58600044
11.05200005,5.357999802,7.853000164,2.984999895,2.772000074,1.613999963,32.57099915
10.18099976,4.354000092,7.568999767,2.594000101,2.618999958,1.76699996,32.36000061
10.24800014,5.357999802,7.676000118,2.806999922,2.618999958,1.70599997,31.72599983
